new_id,steady_pop,resident_count,init_pop,population
US_SanJose_00496,2223.91162109375,2223.91162109375,3073.915631155233,653.86395
US_SanJose_00497,12487.634765625,12487.634765625,3073.915631155233,909.0527
US_SanJose_00498,10084.3017578125,10084.3017578125,3073.915631155233,1390.2184
US_SanJose_00499,439.0813293457031,439.0813293457031,3073.915631155233,146.04414
US_SanJose_00500,629.1500244140625,629.1500244140625,3073.915631155233,12.176298
US_SanJose_00501,1170.393310546875,1170.393310546875,3073.915631155233,140.66393
US_SanJose_00502,779.880126953125,779.880126953125,3073.915631155233,1050.3557
US_SanJose_00503,236.53152465820312,236.53152465820312,3073.915631155233,13.056242
US_SanJose_00504,1246.671142578125,1246.671142578125,3073.915631155233,121.62953
US_SanJose_00505,598.5550537109375,598.5550537109375,3073.915631155233,1241.1313
US_SanJose_00506,2.0387539863586426,2.0387539863586426,3073.915631155233,12.5725355
US_SanJose_00507,1.0400015115737915,1.0400015115737915,3073.915631155233,10.270004
US_SanJose_00508,1.5151209831237793,1.5151209831237793,3073.915631155233,10.029262
US_SanJose_00509,1.721021056175232,1.721021056175232,3073.915631155233,9.835011
US_SanJose_00510,5.574552536010742,5.574552536010742,3073.915631155233,8.8168335
US_SanJose_00511,2.387112855911255,2.387112855911255,3073.915631155233,8.384588
US_SanJose_00512,69.73429870605469,69.73429870605469,3073.915631155233,3.8854637
US_SanJose_00513,2.0398542881011963,2.0398542881011963,3073.915631155233,6.382849
US_SanJose_00514,614.6405639648438,614.6405639648438,3073.915631155233,192.17322
US_SanJose_00515,5540.462890625,5540.462890625,3073.915631155233,490.69055
US_SanJose_00516,11050.431640625,11050.431640625,3073.915631155233,795.3614
